,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2508,3124203.0,Espera Feliz,31.0,MG,497.7263157894737,537.245,529.9216666666666,548.901754385965,655.6666666666666
2509,3124302.0,Espinosa,31.0,MG,459.0872340425532,489.3404255319149,500.2574468085106,510.02553191489363,628.0851063829788
2510,3124401.0,Espírito Santo do Dourado,31.0,MG,439.9777777777778,499.3666666666667,473.7444444444444,477.5111111111112,451.1111111111111
2511,3124500.0,Estiva,31.0,MG,488.94545454545454,549.1818181818181,520.4,574.2818181818183,692.7272727272727
2512,3124609.0,Estrela Dalva,31.0,MG,564.2666666666667,495.0,540.1666666666666,436.7333333333333,640.0
2513,3124708.0,Estrela do Indaiá,31.0,MG,475.3375,510.0444444444444,468.3888888888889,503.48749999999995,617.7777777777778
2514,3124807.0,Estrela do Sul,31.0,MG,505.8,515.5571428571428,520.7142857142857,560.98,614.2857142857143
2515,3124906.0,Eugenópolis,31.0,MG,484.5625,522.7882352941176,530.4588235294118,554.70625,588.2352941176471
2516,3125002.0,Ewbank da Câmara,31.0,MG,487.4,602.7,581.9,482.1,740.0
2517,3125101.0,Extrema,31.0,MG,496.8646153846154,532.404347826087,523.7565217391304,556.6084615384616,597.9710144927536
2518,3125200.0,Fama,31.0,MG,481.65000000000003,544.325,507.34999999999997,641.45,620.0
2519,3125309.0,Faria Lemos,31.0,MG,456.32500000000005,514.275,475.70000000000005,508.625,425.0
2520,3125408.0,Felício dos Santos,31.0,MG,459.36,514.4833333333333,527.6666666666666,432.43999999999994,680.0
2521,3125507.0,São Gonçalo do Rio Preto,31.0,MG,532.5500000000001,561.4833333333333,532.8833333333333,549.0166666666667,636.6666666666666
2522,3125606.0,Felisburgo,31.0,MG,483.56666666666666,460.09999999999997,520.4,606.8000000000001,526.6666666666666
2523,3125705.0,Felixlândia,31.0,MG,421.90000000000003,495.95,457.15,433.01666666666665,365.0
2524,3125804.0,Fernandes Tourinho,31.0,MG,,,,,
2525,3125903.0,Ferros,31.0,MG,511.93636363636364,501.29999999999995,471.77500000000003,522.8000000000001,571.6666666666666
2526,3125952.0,Fervedouro,31.0,MG,514.3235294117648,543.0444444444444,504.5666666666666,530.9705882352941,625.5555555555555
2527,3126000.0,Florestal,31.0,MG,541.5878048780488,564.7246031746032,562.1674603174604,615.1951219512196,738.7301587301587
2528,3126109.0,Formiga,31.0,MG,530.2760975609756,562.1507177033493,544.2655502392345,600.9331707317074,712.7272727272727
2529,3126208.0,Formoso,31.0,MG,440.69090909090914,492.80909090909086,478.6181818181818,521.0909090909091,549.0909090909091
2530,3126307.0,Fortaleza de Minas,31.0,MG,486.46000000000004,495.86,464.86,498.7,536.0
2531,3126406.0,Fortuna de Minas,31.0,MG,459.70000000000005,525.775,484.375,514.075,580.0
2532,3126505.0,Francisco Badaró,31.0,MG,497.45000000000005,512.025,457.425,543.1,490.0
2533,3126604.0,Francisco Dumont,31.0,MG,,,,,
2534,3126703.0,Francisco Sá,31.0,MG,485.6290322580645,510.3890625,493.415625,521.2290322580645,704.375
2535,3126752.0,Franciscópolis,31.0,MG,559.5666666666667,556.6333333333333,545.8333333333334,668.4666666666667,673.3333333333334
2536,3126802.0,Frei Gaspar,31.0,MG,468.56000000000006,502.3,512.2333333333333,475.71999999999997,430.0
2537,3126901.0,Frei Inocêncio,31.0,MG,449.0625,485.3,480.3818181818182,549.8875,325.45454545454544
2538,3126950.0,Frei Lagonegro,31.0,MG,477.0,551.8333333333334,554.2333333333333,543.4333333333333,646.6666666666666
2539,3127008.0,Fronteira,31.0,MG,462.4555555555555,484.90000000000003,487.6777777777778,509.6777777777778,482.22222222222223
2540,3127057.0,Fronteira dos Vales,31.0,MG,470.825,544.7615384615384,534.8538461538461,503.61666666666673,672.3076923076923
2541,3127073.0,Fruta de Leite,31.0,MG,440.15000000000003,473.90000000000003,467.69166666666666,465.3666666666666,570.0
2542,3127107.0,Frutal,31.0,MG,488.0202380952381,521.5222222222222,506.8727777777778,526.3160714285715,608.7777777777778
2543,3127206.0,Funilândia,31.0,MG,530.6999999999999,524.5428571428572,480.6285714285714,585.657142857143,545.7142857142857
2544,3127305.0,Galiléia,31.0,MG,519.7,553.45,559.1999999999999,594.45,675.0
2545,3127339.0,Gameleiras,31.0,MG,447.8333333333333,445.88461538461536,453.24615384615385,470.90000000000003,443.0769230769231
2546,3127354.0,Glaucilândia,31.0,MG,486.84999999999997,462.775,432.75,473.47499999999997,415.0
2547,3127370.0,Goiabeira,31.0,MG,483.23999999999995,463.6,493.66,501.3,584.0
2548,3127388.0,Goianá,31.0,MG,472.7714285714286,469.0875,470.6375,502.2285714285714,462.5
2549,3127404.0,Gonçalves,31.0,MG,461.6,531.1,418.45,541.35,550.0
2550,3127503.0,Gonzaga,31.0,MG,453.02,515.98,526.0,487.73999999999995,528.0
2551,3127602.0,Gouveia,31.0,MG,476.43333333333334,499.65000000000003,496.9708333333333,533.8958333333334,669.1666666666666
2552,3127701.0,Governador Valadares,31.0,MG,523.6659949622166,554.7985594237696,543.5428571428572,598.4846347607053,697.9111644657863
2553,3127800.0,Grão Mogol,31.0,MG,452.5642857142857,481.12,505.72,497.47142857142853,618.6666666666666
2554,3127909.0,Grupiara,31.0,MG,524.15,557.775,577.525,606.95,755.0
2555,3128006.0,Guanhães,31.0,MG,513.2791044776119,543.8833333333333,530.1458333333334,606.955223880597,655.2777777777778
2556,3128105.0,Guapé,31.0,MG,514.8870967741935,532.6645161290322,513.7354838709678,569.9612903225806,592.258064516129
2557,3128204.0,Guaraciaba,31.0,MG,457.64,498.6181818181818,461.8545454545454,514.7,450.90909090909093
2558,3128253.0,Guaraciama,31.0,MG,497.73333333333335,514.6333333333333,494.76666666666665,482.0333333333333,546.6666666666666
2559,3128303.0,Guaranésia,31.0,MG,512.1578947368421,550.58,519.99,575.1263157894737,632.0
2560,3128402.0,Guarani,31.0,MG,531.33,525.4399999999999,524.04,560.67,632.0
2561,3128501.0,Guarará,31.0,MG,509.1333333333334,568.7666666666667,554.3,612.0333333333333,700.0
2562,3128600.0,Guarda-Mor,31.0,MG,499.14166666666665,511.825,516.8416666666666,522.4083333333333,593.3333333333334
2563,3128709.0,Guaxupé,31.0,MG,522.3740157480315,559.7270676691729,551.9511278195489,611.4173228346457,666.9172932330827
2564,3128808.0,Guidoval,31.0,MG,526.4000000000001,548.3222222222222,521.2555555555556,552.2333333333333,728.8888888888889
2565,3128907.0,Guimarânia,31.0,MG,479.30833333333334,500.04615384615386,521.9,541.1083333333333,575.3846153846154
2566,3129004.0,Guiricema,31.0,MG,468.81666666666666,496.425,498.77500000000003,558.0333333333333,685.0
2567,3129103.0,Gurinhatã,31.0,MG,466.8,458.0285714285714,490.38571428571424,471.85714285714283,457.14285714285717
2568,3129202.0,Heliodora,31.0,MG,511.37777777777774,486.16999999999996,523.97,561.6555555555556,650.0
2569,3129301.0,Iapu,31.0,MG,476.34999999999997,487.0307692307692,478.7307692307692,541.6083333333333,563.0769230769231
2570,3129400.0,Ibertioga,31.0,MG,452.77777777777777,496.45,470.16,472.7444444444444,512.0
2571,3129509.0,Ibiá,31.0,MG,512.306,531.3288461538461,532.15,567.564,666.9230769230769
2572,3129608.0,Ibiaí,31.0,MG,,461.2,374.8,,0.0
2573,3129657.0,Ibiracatu,31.0,MG,431.68888888888887,509.0944444444445,479.18888888888887,502.29999999999995,371.1111111111111
2574,3129707.0,Ibiraci,31.0,MG,482.60333333333335,516.971875,516.984375,531.9366666666667,575.0
2575,3129806.0,Ibirité,31.0,MG,497.542750929368,537.2395759717314,531.1272084805654,540.8159851301115,613.7809187279152
2576,3129905.0,Ibitiúra de Minas,31.0,MG,591.5,638.3,567.8,726.5999999999999,850.0
2577,3130002.0,Ibituruna,31.0,MG,453.18333333333334,478.56666666666666,456.0,501.56666666666666,650.0
2578,3130051.0,Icaraí de Minas,31.0,MG,434.3375,493.23749999999995,467.5,488.9375,415.0
2579,3130101.0,Igarapé,31.0,MG,495.4281690140845,532.5657534246576,519.8095890410958,556.0267605633803,638.082191780822
2580,3130200.0,Igaratinga,31.0,MG,509.7,563.588888888889,534.5555555555555,572.3666666666667,546.6666666666666
2581,3130309.0,Iguatama,31.0,MG,510.1111111111111,507.0444444444444,522.9222222222222,580.6666666666666,644.4444444444445
2582,3130408.0,Ijaci,31.0,MG,486.5857142857143,510.82,519.87,535.7857142857143,560.0
2583,3130507.0,Ilicínea,31.0,MG,480.01395348837207,517.8555555555556,491.4288888888889,521.0697674418604,604.8888888888889
2584,3130556.0,Imbé de Minas,31.0,MG,560.74,545.5600000000001,504.41999999999996,548.4,580.0
2585,3130606.0,Inconfidentes,31.0,MG,504.0722891566265,532.0488372093023,524.8232558139536,556.3939759036144,643.0232558139535
2586,3130655.0,Indaiabira,31.0,MG,512.8499999999999,576.3000000000001,547.975,620.25,715.0
2587,3130705.0,Indianópolis,31.0,MG,468.4888888888888,494.09,461.85,528.3888888888889,542.0
2588,3130804.0,Ingaí,31.0,MG,472.9428571428571,501.4142857142857,498.0142857142857,493.09999999999997,562.8571428571429
2589,3130903.0,Inhapim,31.0,MG,468.30925925925925,508.84181818181816,501.70181818181817,546.3518518518518,574.9090909090909
2590,3131000.0,Inhaúma,31.0,MG,480.83750000000003,512.1888888888889,504.70000000000005,537.65,528.8888888888889
2591,3131109.0,Inimutaba,31.0,MG,487.4,531.2,548.25,622.7,490.0
2592,3131158.0,Ipaba,31.0,MG,461.88823529411764,508.05294117647054,523.2294117647059,527.3058823529412,655.2941176470588
2593,3131208.0,Ipanema,31.0,MG,493.73809523809524,518.5755555555556,506.8511111111111,539.3071428571429,625.7777777777778
2594,3131307.0,Ipatinga,31.0,MG,543.0350540216086,573.1078454332552,556.6653395784543,627.4990396158463,758.7822014051523
2595,3131406.0,Ipiaçu,31.0,MG,486.73333333333335,481.925,484.8,467.45,355.0
2596,3131505.0,Ipuiúna,31.0,MG,457.43333333333334,514.3521739130435,491.8521739130435,531.4095238095239,625.2173913043479
2597,3131604.0,Iraí de Minas,31.0,MG,483.5692307692307,507.2714285714286,479.7857142857143,525.0153846153846,565.7142857142857
2598,3131703.0,Itabira,31.0,MG,515.3000000000001,545.9818481848184,535.6234323432343,589.6466898954704,683.036303630363
2599,3131802.0,Itabirinha,31.0,MG,482.52000000000004,509.71875,507.95625,568.2,635.0
2600,3131901.0,Itabirito,31.0,MG,506.50614035087716,542.3271929824562,529.598245614035,560.8263157894737,622.280701754386
2601,3132008.0,Itacambira,31.0,MG,474.27,510.88,489.02,541.25,462.0
2602,3132107.0,Itacarambi,31.0,MG,456.84999999999997,478.45625,451.4125,516.0875,468.125
2603,3132206.0,Itaguara,31.0,MG,497.56511627906974,546.660465116279,523.3883720930232,571.4744186046512,730.2325581395348
2604,3132305.0,Itaipé,31.0,MG,479.1,489.0875,502.63125,527.35,532.5
2605,3132404.0,Itajubá,31.0,MG,526.8631746031746,556.6923076923077,542.3704615384615,612.2276190476191,733.4153846153846
2606,3132503.0,Itamarandiba,31.0,MG,503.2693548387097,541.7227272727272,520.4363636363637,547.5048387096774,589.6969696969697
2607,3132602.0,Itamarati de Minas,31.0,MG,484.42857142857144,520.9,529.9428571428572,541.1714285714286,625.7142857142857
2608,3132701.0,Itambacuri,31.0,MG,452.2523809523809,502.9391304347826,489.36086956521734,509.50952380952384,537.3913043478261
2609,3132909.0,Itamogi,31.0,MG,461.65714285714284,514.2857142857143,503.1190476190476,524.0714285714286,666.6666666666666
2610,3133006.0,Itamonte,31.0,MG,491.776,512.3000000000001,505.0814814814815,522.288,522.2222222222222
2611,3133105.0,Itanhandu,31.0,MG,516.7253731343284,555.741791044776,547.3522388059702,596.8119402985075,732.8358208955224
2612,3133204.0,Itanhomi,31.0,MG,517.709090909091,508.84090909090907,510.74090909090904,550.8818181818182,661.8181818181819
2613,3133303.0,Itaobim,31.0,MG,464.88,506.92439024390245,499.78536585365856,515.0475,592.1951219512196
2614,3133402.0,Itapagipe,31.0,MG,488.2757575757576,512.3060606060606,482.07878787878786,539.0272727272728,546.6666666666666
2615,3133501.0,Itapecerica,31.0,MG,500.5357142857143,532.542372881356,516.8254237288136,585.6196428571428,648.8135593220339
2616,3133600.0,Itapeva,31.0,MG,478.81111111111113,500.91999999999996,524.2,505.46666666666664,564.0
2617,3133709.0,Itatiaiuçu,31.0,MG,492.47499999999997,541.8083333333333,514.5,539.1666666666666,605.0
2618,3133758.0,Itaú de Minas,31.0,MG,498.84615384615387,539.0907407407408,527.7259259259259,582.3057692307692,654.074074074074
2619,3133808.0,Itaúna,31.0,MG,539.8903361344537,572.8417670682732,562.9429718875501,627.727731092437,708.1124497991968
2620,3133907.0,Itaverava,31.0,MG,465.5307692307692,509.37692307692305,499.46153846153845,516.2384615384616,523.0769230769231
2621,3134004.0,Itinga,31.0,MG,472.3,446.65,483.9,477.25,700.0
2622,3134103.0,Itueta,31.0,MG,561.8000000000001,580.4333333333334,547.1333333333333,520.7333333333333,620.0
2623,3134202.0,Ituiutaba,31.0,MG,500.52535211267605,529.7070460704607,514.5043360433605,542.8619718309859,624.6070460704607
2624,3134301.0,Itumirim,31.0,MG,493.31111111111113,523.33,506.66,580.3111111111111,730.0
2625,3134400.0,Iturama,31.0,MG,495.2023255813953,521.0022556390977,516.3451127819549,547.2674418604652,623.0075187969925
2626,3134509.0,Itutinga,31.0,MG,459.0846153846154,494.8692307692308,480.9153846153846,488.2923076923077,541.5384615384615
2627,3134608.0,Jaboticatubas,31.0,MG,519.7071428571428,539.4071428571428,550.0642857142857,568.8285714285714,648.5714285714286
2628,3134707.0,Jacinto,31.0,MG,467.43333333333334,457.65999999999997,461.3666666666667,466.5466666666667,516.0
2629,3134806.0,Jacuí,31.0,MG,496.95,520.7818181818183,499.44090909090914,512.0681818181819,584.5454545454545
2630,3134905.0,Jacutinga,31.0,MG,507.803125,556.0575757575758,539.8348484848484,578.634375,651.5151515151515
2631,3135001.0,Jaguaraçu,31.0,MG,491.2,542.425,539.075,547.15,300.0
2632,3135050.0,Jaíba,31.0,MG,475.68199999999996,513.4018518518519,507.64444444444445,546.146,574.4444444444445
2633,3135076.0,Jampruca,31.0,MG,456.8,479.36,470.06000000000006,384.8,544.0
2634,3135100.0,Janaúba,31.0,MG,500.75650224215246,529.3583333333333,512.5179824561404,575.7730941704035,670.5263157894736
2635,3135209.0,Januária,31.0,MG,491.0199004975124,511.48285714285714,503.2104761904762,531.0427860696518,605.5238095238095
2636,3135308.0,Japaraíba,31.0,MG,488.4866666666667,517.9066666666666,500.0,589.5066666666667,705.3333333333334
2637,3135357.0,Japonvar,31.0,MG,475.1166666666666,485.1,485.64285714285717,518.4666666666667,502.85714285714283
2638,3135407.0,Jeceaba,31.0,MG,471.48,516.46,491.76000000000005,508.86,416.0
2639,3135456.0,Jenipapo de Minas,31.0,MG,506.78000000000003,509.43999999999994,474.53999999999996,521.0600000000001,640.0
2640,3135506.0,Jequeri,31.0,MG,449.6714285714285,466.90625,451.80625,486.7857142857143,431.25
2641,3135605.0,Jequitaí,31.0,MG,478.55,490.3375,486.7625,520.8625,510.0
2642,3135704.0,Jequitibá,31.0,MG,449.98333333333335,452.5,480.88571428571424,510.73333333333335,525.7142857142857
2643,3135803.0,Jequitinhonha,31.0,MG,496.6864864864865,511.23421052631585,488.2947368421053,507.7972972972973,522.1052631578947
2644,3135902.0,Jesuânia,31.0,MG,510.2,402.3,489.3,490.7,580.0
2645,3136009.0,Joaíma,31.0,MG,460.7,451.375,458.6875,514.4466666666666,412.5
2646,3136108.0,Joanésia,31.0,MG,420.8,418.09999999999997,508.70000000000005,487.8,813.3333333333334
2647,3136207.0,João Monlevade,31.0,MG,527.494827586207,558.5872427983539,542.490534979424,600.65,728.1481481481482
2648,3136306.0,João Pinheiro,31.0,MG,485.9052631578947,515.0064516129032,500.6491935483871,545.5385964912281,585.483870967742
2649,3136405.0,Joaquim Felício,31.0,MG,487.3333333333333,477.2666666666667,483.8,491.9666666666667,680.0
2650,3136504.0,Jordânia,31.0,MG,450.124,487.564,472.48800000000006,452.536,493.6
2651,3136520.0,José Gonçalves de Minas,31.0,MG,478.8363636363636,521.7636363636364,514.9727272727273,559.7454545454545,543.6363636363636
2652,3136553.0,José Raydan,31.0,MG,462.9666666666667,463.7333333333333,497.09999999999997,498.3,553.3333333333334
2653,3136579.0,Josenópolis,31.0,MG,,,,,
2654,3136603.0,Nova União,31.0,MG,478.41818181818184,520.1,504.8636363636364,552.6363636363636,641.8181818181819
2655,3136652.0,Juatuba,31.0,MG,479.85925925925926,513.674193548387,504.92903225806447,532.337037037037,523.8709677419355
2656,3136702.0,Juiz de Fora,31.0,MG,537.06449765747,570.7915514592934,556.9346134152586,611.3882873503384,730.2713773681515
2657,3136801.0,Juramento,31.0,MG,473.8375,527.9555555555556,506.4888888888888,490.775,693.3333333333334
2658,3136900.0,Juruaia,31.0,MG,529.7733333333333,558.1733333333334,524.3066666666667,624.1733333333334,641.3333333333334
2659,3136959.0,Juvenília,31.0,MG,435.5,461.55,433.4,463.7875,452.5
2660,3137007.0,Ladainha,31.0,MG,471.65000000000003,510.9857142857143,499.0571428571429,518.8833333333333,560.0
2661,3137106.0,Lagamar,31.0,MG,526.24,551.1666666666666,522.65,629.6200000000001,536.6666666666666
2662,3137205.0,Lagoa da Prata,31.0,MG,514.7446280991735,549.3256,527.008,582.5851239669422,706.24
2663,3137304.0,Lagoa dos Patos,31.0,MG,447.125,519.875,520.35,525.2,455.0
2664,3137403.0,Lagoa Dourada,31.0,MG,500.34615384615387,506.8731707317073,499.10731707317075,554.7974358974359,641.9512195121952
2665,3137502.0,Lagoa Formosa,31.0,MG,488.2382352941176,523.3648648648649,519.3891891891892,572.7676470588235,658.918918918919
2666,3137536.0,Lagoa Grande,31.0,MG,505.2818181818182,507.05,484.98333333333335,553.1727272727272,521.6666666666666
2667,3137601.0,Lagoa Santa,31.0,MG,513.4718061674009,552.362660944206,545.7622317596566,591.6268722466959,678.9699570815451
2668,3137700.0,Lajinha,31.0,MG,471.25,520.08125,464.94375,549.1125,547.5
2669,3137809.0,Lambari,31.0,MG,506.5358490566038,541.956,518.2040000000001,580.8471698113208,647.2
2670,3137908.0,Lamim,31.0,MG,493.1111111111111,515.5666666666667,491.0222222222222,518.0444444444444,613.3333333333334
2671,3138005.0,Laranjal,31.0,MG,471.59999999999997,492.21999999999997,466.4,566.2333333333332,220.0
2672,3138104.0,Lassance,31.0,MG,462.0357142857143,514.1266666666667,492.03333333333336,516.2928571428572,457.3333333333333
2673,3138203.0,Lavras,31.0,MG,518.2032397408208,554.7724789915967,537.9220588235294,597.6965442764579,717.3949579831933
2674,3138302.0,Leandro Ferreira,31.0,MG,502.525,509.025,503.125,573.15,295.0
2675,3138351.0,Leme do Prado,31.0,MG,518.9652173913043,546.2565217391304,508.795652173913,566.6173913043478,633.0434782608696
2676,3138401.0,Leopoldina,31.0,MG,513.1762162162163,546.225,539.3364583333333,588.547027027027,698.125
2677,3138500.0,Liberdade,31.0,MG,473.0785714285715,512.45,475.61428571428576,524.3,461.42857142857144
2678,3138609.0,Lima Duarte,31.0,MG,490.6162790697674,518.4191489361702,508.8404255319149,543.6744186046511,566.3829787234042
2679,3138625.0,Limeira do Oeste,31.0,MG,480.5230769230769,498.94,510.9933333333333,546.7461538461538,553.3333333333334
2680,3138658.0,Lontra,31.0,MG,486.1857142857143,480.4375,517.9,472.84285714285716,477.5
2681,3138674.0,Luisburgo,31.0,MG,501.38571428571424,514.2,524.0714285714286,556.5142857142857,765.7142857142857
2682,3138682.0,Luislândia,31.0,MG,433.4857142857143,470.1285714285714,440.0,497.57142857142856,380.0
2683,3138708.0,Luminárias,31.0,MG,539.38,539.46,529.3399999999999,594.62,636.0
2684,3138807.0,Luz,31.0,MG,494.4596153846154,500.03214285714284,498.2642857142857,541.7865384615385,612.8571428571429
2685,3138906.0,Machacalis,31.0,MG,445.51666666666665,509.5857142857143,499.72857142857146,517.5833333333334,454.2857142857143
2686,3139003.0,Machado,31.0,MG,513.5815,535.523923444976,526.3626794258373,572.1419999999999,677.5119617224881
2687,3139102.0,Madre de Deus de Minas,31.0,MG,545.5333333333333,542.5333333333333,516.1,613.6,606.6666666666666
2688,3139201.0,Malacacheta,31.0,MG,475.30967741935484,511.0176470588235,498.2147058823529,522.316129032258,517.6470588235294
2689,3139250.0,Mamonas,31.0,MG,452.75,545.1999999999999,498.9666666666667,519.4166666666666,580.0
2690,3139300.0,Manga,31.0,MG,449.6677419354839,487.114705882353,468.09411764705885,475.9258064516129,512.9411764705883
2691,3139409.0,Manhuaçu,31.0,MG,518.2540084388186,545.4375,530.1578125,586.9535864978903,694.21875
2692,3139508.0,Manhumirim,31.0,MG,522.7530303030303,556.6263888888889,544.8680555555555,592.5560606060606,705.5555555555555
2693,3139607.0,Mantena,31.0,MG,496.7808510638298,510.25660377358486,524.0207547169811,536.4021276595745,601.5094339622641
2694,3139706.0,Maravilhas,31.0,MG,517.3000000000001,517.5,498.975,570.3333333333334,465.0
2695,3139805.0,Mar de Espanha,31.0,MG,478.25416666666666,497.3576923076923,505.45384615384614,518.9958333333333,554.6153846153846
2696,3139904.0,Maria da Fé,31.0,MG,509.18636363636364,552.395652173913,533.804347826087,616.2863636363636,748.695652173913
2697,3140001.0,Mariana,31.0,MG,502.55864661654135,536.1642335766423,526.2554744525547,551.7473684210526,634.7445255474453
2698,3140100.0,Marilac,31.0,MG,521.65,519.790909090909,509.8545454545454,543.1,630.9090909090909
2699,3140159.0,Mário Campos,31.0,MG,450.79999999999995,508.75,499.53000000000003,513.9888888888888,522.0
2700,3140209.0,Maripá de Minas,31.0,MG,479.4555555555556,531.6333333333333,527.5999999999999,548.1555555555556,582.2222222222222
2701,3140308.0,Marliéria,31.0,MG,558.9,627.9,524.7,536.2,720.0
2702,3140407.0,Marmelópolis,31.0,MG,526.625,532.29,521.4,574.1375,560.0
2703,3140506.0,Martinho Campos,31.0,MG,493.1777777777778,542.2944444444444,507.3666666666667,557.7666666666667,635.5555555555555
2704,3140530.0,Martins Soares,31.0,MG,576.0,600.28,582.02,625.125,628.0
2705,3140555.0,Mata Verde,31.0,MG,450.8818181818182,508.66818181818184,476.34090909090907,512.3772727272727,582.7272727272727
2706,3140605.0,Materlândia,31.0,MG,432.9428571428571,481.6,473.8125,499.2714285714286,472.5
2707,3140704.0,Mateus Leme,31.0,MG,486.6566037735849,525.6574074074074,515.5370370370371,548.3490566037735,605.925925925926
2708,3140803.0,Matias Barbosa,31.0,MG,483.34999999999997,535.9416666666667,503.93333333333334,534.7166666666667,615.0
2709,3140852.0,Matias Cardoso,31.0,MG,438.7153846153846,482.3692307692308,470.38461538461536,475.7846153846154,536.9230769230769
2710,3140902.0,Matipó,31.0,MG,488.0625,511.3041666666666,485.8333333333333,542.3291666666667,620.0
2711,3141009.0,Mato Verde,31.0,MG,446.36470588235295,506.09473684210525,494.9894736842105,526.3235294117648,573.6842105263158
2712,3141108.0,Matozinhos,31.0,MG,490.86831683168316,530.8352380952381,509.5638095238095,542.5584158415842,591.6190476190476
2713,3141207.0,Matutina,31.0,MG,468.25,534.2,517.0999999999999,551.25,640.0
2714,3141306.0,Medeiros,31.0,MG,475.93333333333334,534.8333333333334,508.45000000000005,518.4,653.3333333333334
2715,3141405.0,Medina,31.0,MG,469.6375,492.5151515151515,498.06060606060606,498.74375000000003,560.0
2716,3141504.0,Mendes Pimentel,31.0,MG,466.9777777777778,491.7818181818182,490.5,526.1777777777778,398.1818181818182
2717,3141603.0,Mercês,31.0,MG,503.29999999999995,530.1818181818181,495.4818181818182,562.6555555555556,598.1818181818181
2718,3141702.0,Mesquita,31.0,MG,450.6666666666667,481.0,481.4666666666667,512.6666666666666,560.0
2719,3141801.0,Minas Novas,31.0,MG,487.6292307692308,496.93333333333334,482.469696969697,521.5292307692308,554.5454545454545
2720,3141900.0,Minduri,31.0,MG,468.9166666666667,517.7833333333333,486.64166666666665,459.2166666666667,465.0
2721,3142007.0,Mirabela,31.0,MG,469.49642857142857,484.82068965517243,487.45862068965516,501.1464285714286,561.3793103448276
2722,3142106.0,Miradouro,31.0,MG,483.1666666666667,523.5,492.47142857142853,544.35,560.0
2723,3142205.0,Miraí,31.0,MG,457.79411764705884,491.55,491.25,500.6647058823529,562.0
2724,3142254.0,Miravânia,31.0,MG,415.8666666666666,426.9166666666667,435.15000000000003,408.56666666666666,320.0
2725,3142304.0,Moeda,31.0,MG,436.41999999999996,474.2,489.0,509.18,424.0
2726,3142403.0,Moema,31.0,MG,506.70625,546.9470588235295,544.8058823529412,593.30625,755.2941176470588
2727,3142502.0,Monjolos,31.0,MG,474.5333333333333,498.40000000000003,492.7666666666667,557.1,740.0
2728,3142601.0,Monsenhor Paulo,31.0,MG,479.72499999999997,506.3333333333333,486.2791666666667,524.1125000000001,580.0
2729,3142700.0,Montalvânia,31.0,MG,470.3458333333333,495.37083333333334,484.71250000000003,519.775,537.5
2730,3142809.0,Monte Alegre de Minas,31.0,MG,520.0043478260869,521.9333333333334,511.062962962963,568.2521739130434,633.3333333333334
2731,3142908.0,Monte Azul,31.0,MG,475.65531914893614,509.9571428571429,486.49387755102043,533.1936170212765,579.1836734693877
2732,3143005.0,Monte Belo,31.0,MG,478.475,484.95000000000005,484.05555555555554,466.5375,567.7777777777778
2733,3143104.0,Monte Carmelo,31.0,MG,503.71292517006805,538.9701298701299,528.3694805194805,565.4408163265306,632.3376623376623
2734,3143153.0,Monte Formoso,31.0,MG,459.7200000000001,526.42,508.7200000000001,502.88,520.0
2735,3143203.0,Monte Santo de Minas,31.0,MG,503.6818181818182,526.9291666666667,526.1625,576.7772727272727,660.8333333333334
2736,3143302.0,Montes Claros,31.0,MG,513.9138652714192,553.0825285895806,538.411753494282,586.3930673642903,708.284625158831
2737,3143401.0,Monte Sião,31.0,MG,527.7157142857143,556.9369863013699,538.6054794520547,599.5157142857142,715.068493150685
2738,3143450.0,Montezuma,31.0,MG,442.48125,458.5411764705882,430.40000000000003,467.525,418.8235294117647
2739,3143500.0,Morada Nova de Minas,31.0,MG,475.92857142857144,492.8285714285715,497.2714285714286,522.5857142857143,590.0
2740,3143609.0,Morro da Garça,31.0,MG,456.84285714285716,513.2857142857143,464.2857142857143,495.09999999999997,517.1428571428571
2741,3143708.0,Morro do Pilar,31.0,MG,452.6666666666667,468.3,447.775,537.0333333333333,670.0
2742,3143807.0,Munhoz,31.0,MG,465.075,519.6692307692308,503.3230769230769,510.05,583.0769230769231
2743,3143906.0,Muriaé,31.0,MG,525.2265536723164,549.7639037433155,541.8438502673797,593.966384180791,714.8663101604278
2744,3144003.0,Mutum,31.0,MG,499.7916666666667,524.8169811320755,510.1075471698113,555.2937499999999,645.2830188679245
2745,3144102.0,Muzambinho,31.0,MG,528.5104294478527,554.302380952381,543.197619047619,592.2828220858896,688.2142857142857
2746,3144201.0,Nacip Raydan,31.0,MG,491.1666666666667,519.175,485.2,533.3333333333334,480.0
2747,3144300.0,Nanuque,31.0,MG,479.0864406779661,501.3269841269841,486.40000000000003,495.53050847457627,547.3015873015873
2748,3144359.0,Naque,31.0,MG,425.8,416.3,477.65,387.3,0.0
2749,3144375.0,Natalândia,31.0,MG,478.7551724137931,505.51666666666665,491.75,517.2586206896551,618.0
2750,3144409.0,Natércia,31.0,MG,504.27,526.58,511.8,519.61,614.0
2751,3144508.0,Nazareno,31.0,MG,475.46000000000004,522.8727272727273,500.72727272727275,565.54,550.9090909090909
2752,3144607.0,Nepomuceno,31.0,MG,514.1032258064516,545.5488,531.6672,567.3137096774193,687.2
